regn,date,Equity,profit_12m,eq_2pt,eq_12pt,eq_13pt,ROE_2pt,ROE_12pt,ROE_13pt
bank_13,2023-12-01,20792.4,-591.5,21999.0,22689.908333333336,22729.576923076922,-0.026887585799354515,-0.026068858071631694,-0.026023361631489977
bank_13,2024-01-01,21041.9,-1130.1,22487.050000000003,22449.05,22563.13846153846,-0.0502555915515819,-0.050340660295201796,-0.050086117315921684
bank_13,2024-02-01,16363.6,-1829.2,20489.35,21761.425,21980.938461538462,-0.08927564808058822,-0.08405699534842043,-0.08321755703018209
bank_13,2024-03-01,16488.4,-1951.5,20601.15,21075.966666666667,21355.80769230769,-0.09472772151069236,-0.09259361769092442,-0.09138029467754223
bank_13,2024-04-01,16504.6,-2119.5999999999995,20319.65,20440.125,20724.32307692308,-0.10431282034877566,-0.10369799597605198,-0.10227595816435682
bank_13,2024-05-01,15875.3,-1880.5999999999997,19921.85,19765.7,20088.984615384616,-0.09439886355935818,-0.09514461921409308,-0.093613491971107
bank_13,2024-06-01,15808.7,-690.3,19546.85,19142.675000000003,19461.315384615387,-0.0353151530809312,-0.03606079087692811,-0.035470367051638134
bank_13,2024-07-01,15778.2,-284.4999999999999,19338.95,18549.216666666667,18883.869230769233,-0.014711243371537746,-0.015337574902084808,-0.015065768382701876
bank_13,2024-08-01,15550.1,340.20000000000016,18876.7,17994.783333333333,18318.515384615384,0.018022217866470312,0.01890547908792086,0.018571373981851914
bank_13,2024-09-01,15619.3,1440.4,18244.699999999997,17557.216666666667,17812.053846153845,0.07894895503899764,0.08204033858821587,0.08086658688779035
bank_13,2024-10-01,21036.7,7169.599999999999,20695.2,17614.133333333335,17824.869230769233,0.34643782133055007,0.40703677350006806,0.40222454971079724
bank_13,2024-11-01,21395.0,7867.2,20952.7,17687.850000000002,17904.96923076923,0.3754742825506975,0.4447798912813032,0.4393864015404404
bank_13,2024-12-01,22759.7,9687.099999999999,21776.050000000003,17851.791666666668,18077.992307692308,0.4448511093609721,0.5426402111832844,0.5358504326765352
bank_13,2025-01-01,22725.2,8514.399999999998,21883.550000000003,17992.066666666666,18226.669230769232,0.38907764051079446,0.473230794313049,0.46713965630245097
bank_13,2025-02-01,22118.9,8614.3,19241.25,18471.675000000003,18309.515384615384,0.4476996037159748,0.466351860348344,0.4704821410641041
bank_13,2025-03-01,22176.1,8311.199999999999,19332.25,18945.649999999998,18756.63076923077,0.42991374516675496,0.43868645309081505,0.4431072990802841
bank_13,2025-04-01,22602.2,8365.3,19553.4,19453.783333333336,19226.923076923078,0.4278181799584726,0.43000890143905157,0.4350826165233046
bank_13,2025-05-01,22593.5,8212.2,19234.4,20013.633333333335,19695.300000000003,0.42695379112423576,0.4103302915179486,0.41696242250689247
bank_13,2025-06-01,22883.2,7764.499999999999,19345.95,20603.175000000003,20234.36923076923,0.4013501533912782,0.3768593918170378,0.3837282947369061
bank_13,2025-07-01,23136.2,7310.5,19457.2,21216.341666666667,20798.023076923077,0.3757220977324589,0.3445693001581721,0.3514997542295995
bank_13,2025-08-01,23670.5,7362.799999999999,19610.3,21893.041666666668,21405.12307692308,0.3754557553938491,0.3363077690209788,0.34397372879102267
bank_13,2025-09-01,24228.1,7628.299999999999,19923.699999999997,22610.441666666666,22072.66153846154,0.3828756706836582,0.3373795219244206,0.3455994641474347
bank_13,2025-10-01,24382.2,2214.6,22709.45,22889.233333333334,22746.73076923077,0.09751887430122702,0.09675291294160136,0.0973590456785844
bank_13,2025-11-01,24543.7,1466.9999999999995,22969.35,23151.625,23016.500000000004,0.06386771937386124,0.06336488259463427,0.0637368844090109
bank_13,2025-12-01,25032.0,134.20000000000027,23895.85,23340.983333333334,23296.26923076923,0.005616037931272597,0.005749543542510003,0.0057605790296564605
bank_13,2026-01-01,25786.5,1854.6,24255.85,23596.09166666667,23529.100000000002,0.07645990554855839,0.07859776212939218,0.0788215443854631
bank_14,2021-01-01,51994.8,12604.9,46677.8,47234.10833333334,46782.31538461538,0.2700405760340033,0.26686012385470737,0.26943728407562295
bank_14,2021-02-01,53019.3,13646.300000000001,47262.2,48193.625,47679.123076923075,0.28873603006207926,0.2831557078348018,0.28621122032768415
bank_14,2021-03-01,53217.2,14235.400000000001,47187.1,49198.64166666667,48580.053846153845,0.30167990828001723,0.2893453867374726,0.29302972872532207
bank_14,2021-04-01,55164.1,11072.900000000001,49587.6,50128.05833333334,49657.52307692307,0.22329977655704253,0.22089225811159982,0.2229853467086404
bank_14,2021-05-01,52888.3,9807.899999999998,49456.5,50700.024999999994,50340.38461538462,0.19831366958842614,0.19344960875265838,0.19483164610153947
bank_14,2021-06-01,53732.5,9582.1,50697.6,51205.84166666667,50933.29230769231,0.18900500220917757,0.18712904012742038,0.18813038713684022
bank_14,2021-07-01,53910.0,9704.199999999999,51282.85,51643.69999999999,51413.85384615384,0.18922895275906076,0.18790675338908716,0.18874679243143236
bank_14,2021-08-01,54849.7,10950.900000000001,51542.7,52194.86666666667,51890.31538461538,0.21246267657689646,0.20980798878050588,0.21103938025488977
bank_14,2021-09-01,56149.5,11840.0,51852.3,52911.06666666667,52499.06923076922,0.2283408836252201,0.2237717125339878,0.22552780789227184
bank_14,2021-10-01,57518.5,11152.6,53660.15,53554.125,53265.48461538461,0.20783765979036584,0.2082491311360236,0.2093776125483482
bank_14,2021-11-01,53326.8,6469.3,52215.100000000006,53739.408333333326,53536.63846153847,0.12389711022290485,0.12038279170980826,0.12083874120426226
bank_14,2021-12-01,54495.5,9931.3,51798.85,54188.85,53797.56923076923,0.19172819473791405,0.18327201998197046,0.184604995021222
bank_14,2022-01-01,57910.0,10064.7,54952.4,54681.783333333326,54475.092307692306,0.18315305609946064,0.1840594689212465,0.18475783286701813
bank_14,2022-02-01,56547.4,8515.8,54783.350000000006,54975.791666666664,54825.29230769231,0.1554450394143476,0.15490090714170404,0.15532612123994427
bank_14,2022-03-01,55832.1,7304.400000000001,54524.649999999994,55193.69999999999,55041.661538461536,0.13396509652056457,0.13234119111420328,0.13270674968443485
bank_14,2022-04-01,56544.6,6617.400000000001,55854.35,55308.74166666667,55297.61538461538,0.11847600052636904,0.11964473970284083,0.11966881309390169
bank_14,2022-05-01,55595.5,7318.9,54241.9,55534.341666666674,55330.8,0.13493074542005348,0.1317905242116702,0.13227533308753894
bank_14,2022-06-01,55793.5,6496.500000000001,54763.0,55706.091666666674,55554.27692307692,0.11862936654310394,0.11662099791300502,0.11693969141197467
bank_14,2022-07-01,57199.0,6460.8,55554.5,55980.17500000001,55820.93076923077,0.11629660963558308,0.1154122865818122,0.1157415311957012
bank_14,2022-08-01,57700.5,5765.5,56275.1,56217.74166666667,56112.50769230769,0.10245206139127253,0.10255659208414188,0.102748927772308
bank_14,2022-09-01,58308.8,5786.6,57229.15,56397.68333333333,56378.59230769231,0.10111280702229546,0.10260350528582589,0.10263824907899438
bank_14,2022-10-01,59822.2,5576.000000000001,58670.35,56589.65833333333,56661.10769230769,0.09503948757762654,0.09853390467840195,0.09840965394252253
bank_14,2022-11-01,60633.0,9636.900000000001,56979.9,57198.50833333334,56900.68461538462,0.16912806094780794,0.16848166640709308,0.16936351583710837
bank_14,2022-12-01,61863.9,9829.099999999999,58179.7,57812.541666666664,57557.38461538462,0.1689438068604685,0.17001674233027578,0.1707704418065716
bank_14,2023-01-01,64185.8,8875.9,61047.9,58335.525,58302.79230769231,0.14539238859977163,0.15215256912490288,0.15223799150403536
bank_14,2023-02-01,67369.6,10374.9,61958.5,59237.375,59030.45384615385,0.1674491796928589,0.1751411165670322,0.17575504377857634
bank_14,2023-03-01,68197.8,11986.099999999999,62014.95,60267.850000000006,59926.63846153846,0.19327758871046416,0.19888049764509597,0.20001288755238295
bank_14,2023-04-01,69384.8,11632.3,62964.7,61337.86666666666,60969.153846153844,0.18474319737884878,0.18964304812253008,0.19078992024971012
bank_14,2023-05-01,69265.7,13033.6,62430.6,62477.049999999996,61947.7,0.20876941756126002,0.20861420313539134,0.21039683474931276
bank_14,2023-06-01,69575.3,13679.900000000001,62684.4,63625.533333333326,63023.06923076923,0.21823452086962628,0.21500644919282935,0.21706178653262378
bank_14,2023-07-01,70095.2,13386.099999999999,63647.1,64700.21666666667,64123.2,0.21031751643044222,0.2068942066912192,0.2087559572822317
bank_14,2023-08-01,69259.3,13243.699999999999,63479.9,65663.45,65050.915384615386,0.2086282429556442,0.2016905904273991,0.20358975614249616
bank_14,2024-10-01,64921.6,5733.999999999998,66676.25,67199.65,67294.36153846154,0.08599763783956053,0.08532782536813806,0.08520773314303276
bank_14,2024-11-01,65115.9,7116.699999999999,66580.0,66955.63333333333,67039.36153846154,0.10688945629318113,0.1062897869186013,0.10615703724918436
bank_14,2024-12-01,66698.7,7495.8,68058.1,66729.06666666667,66935.86923076924,0.11013824952503816,0.11233185738149093,0.111984801066187
bank_14,2025-01-01,70256.4,10173.9,70306.6,66720.7,67000.40000000001,0.14470760924294446,0.152484910979651,0.1518483471740467
bank_14,2025-02-01,69659.7,9989.199999999999,69712.85,66711.84166666666,66946.77692307692,0.14329065588338447,0.14973653478061927,0.14921106674751158
bank_14,2025-03-01,71065.5,10133.099999999999,70185.5,66858.50833333335,67046.73846153847,0.14437597509457079,0.15156036610149712,0.15113486848898516
bank_14,2025-04-01,72064.2,10568.0,70581.9,67105.55833333333,67258.94615384616,0.14972677131105852,0.15748322884828095,0.1571240794618914
bank_14,2025-05-01,72296.8,10603.3,68706.75,67703.90000000001,67504.88461538461,0.15432690383404832,0.15661283914220595,0.15707455927690703
bank_14,2025-06-01,72973.4,10240.7,68708.9,68414.65,68109.24615384615,0.14904473801792784,0.14968577636514988,0.15035697175194335
bank_14,2025-07-01,75073.4,9934.5,70540.04999999999,69170.20833333333,68926.86153846154,0.1408348874150217,0.14362397106172275,0.14413103655468917
bank_14,2025-08-01,77748.4,10557.099999999999,71359.95,70234.95,69830.06923076922,0.14794152742539757,0.15031120546109877,0.151182722805439
bank_14,2025-09-01,77053.6,10316.8,70999.5,71243.96666666666,70759.46153846153,0.1453080655497574,0.14480945521000843,0.14580099644190014
bank_14,2025-10-01,78757.3,12188.8,71839.45,72396.94166666667,71821.91538461538,0.1696672232318037,0.1683607030821859,0.16970864581830553
bank_14,2025-11-01,79753.9,11485.0,72434.9,73616.77500000001,72962.86153846154,0.15855616560525385,0.15601063752113561,0.15740884825283083
bank_14,2025-12-01,80571.8,12064.999999999998,73635.25,74772.86666666667,74151.77692307692,0.1638481569628676,0.16135532229605568,0.1627068224206671
bank_14,2026-01-01,83447.9,11584.1,76852.15,75872.15833333334,75440.17692307691,0.1507322827012647,0.15267919424549561,0.15355345748740498
bank_15,2021-01-01,148073.1,32141.8,149733.5,158674.05833333335,158114.04615384617,0.2146600460150868,0.20256493303069334,0.20328238244390878
bank_15,2021-02-01,148651.1,30222.6,151015.05,158280.06666666668,157903.06153846154,0.2001297221700751,0.19094381646709774,0.1913997088184289
bank_15,2021-03-01,149496.7,29930.6,152368.15000000002,157801.49166666667,157604.42307692306,0.1964360661988742,0.1896724782755803,0.18990964476543634
bank_15,2021-04-01,153062.2,34204.7,153833.65000000002,157672.91666666666,157436.93076923076,0.22234862138420294,0.2169345295508899,0.2172596977905829
bank_15,2021-05-01,133087.2,34197.399999999994,146018.7,155517.66666666666,155781.70769230768,0.23419877043145837,0.21989398846433308,0.21952128081395156
bank_15,2021-06-01,135159.3,35992.5,147256.7,153501.43333333332,153951.63846153847,0.2444201180659352,0.23447663789458645,0.2337909512342862
bank_15,2021-07-01,137722.8,34460.7,150632.59999999998,151349.80000000002,152287.6923076923,0.2287731872117988,0.22768910167043493,0.22628683564508467
bank_15,2021-08-01,141965.5,35618.2,154089.05,149329.20833333334,150627.93076923076,0.23115334931327047,0.2385213207619295,0.2364647766061979
bank_15,2021-09-01,145190.3,36397.100000000006,156871.59999999998,147382.32499999998,149010.83076923076,0.2320184150604699,0.24695702147459006,0.2442580838728915
bank_15,2021-10-01,147723.1,35193.100000000006,151748.8,146711.375,147408.53846153847,0.2319168257014224,0.23987983208527633,0.23874532891581798
bank_15,2021-11-01,149366.4,33416.9,154599.59999999998,145839.175,146915.60769230768,0.21615127076654794,0.22913527863826716,0.2274564324709911
bank_15,2021-12-01,152570.0,35887.1,156571.2,145172.30833333332,146356.93076923076,0.2292062652646208,0.24720348124243394,0.245202600323624
bank_15,2022-01-01,146692.7,33783.7,147382.90000000002,145057.275,145289.26153846152,0.22922401445486545,0.23289903936221054,0.2325271643772286
bank_15,2022-02-01,146902.5,34450.399999999994,147776.8,144911.55833333335,145199.21538461538,0.2331245499970225,0.23773396957581075,0.23726299008396842
bank_15,2022-03-01,141050.0,31729.999999999996,145273.35,144207.66666666666,144614.5153846154,0.21841583470058337,0.2200299105687862,0.2194108932676031
bank_15,2022-04-01,144367.8,31924.499999999996,148715.0,143483.13333333333,144219.9846153846,0.2146689977473691,0.2224965350166593,0.2213597518065084
bank_15,2022-05-01,161537.9,44047.399999999994,147312.55,145854.025,144871.96153846153,0.29900643224219525,0.3019964653015232,0.30404365021526963
bank_15,2022-06-01,174196.5,54065.899999999994,154677.9,149107.125,148034.21538461538,0.3495386218716442,0.3625976961194845,0.36522570042019387
bank_15,2022-07-01,181541.4,58527.399999999994,159632.09999999998,152758.67500000002,151602.06923076924,0.3666392912202496,0.38313634233865923,0.38605937436717547
bank_15,2022-08-01,193709.4,66073.29999999999,167837.45,157070.66666666666,155908.73076923078,0.3936743557531408,0.4206597030635892,0.4237947398712313
bank_15,2022-09-01,211961.0,80792.0,178575.65,162634.89166666666,161293.0,0.4524245046847093,0.49676916910050106,0.5009020850253886
bank_15,2022-10-01,229416.8,95342.19999999998,188569.95,169442.69999999998,167771.96153846153,0.5056065401724928,0.5626810715362774,0.5682844685471647
bank_15,2022-11-01,245564.7,109390.6,197465.55,177459.225,175298.23846153848,0.553973085431864,0.6164266749164491,0.6240256659738254
bank_15,2022-12-01,255294.1,115728.1,203932.05,186019.56666666665,183446.52307692307,0.5674836299640004,0.6221286398724722,0.6308546930130299
bank_15,2023-01-01,267399.6,123781.19999999998,207046.15,196078.47499999998,192279.56923076924,0.597843524257756,0.6312839795393146,0.6437563829334401
bank_15,2023-02-01,279154.1,133441.1,213028.3,207099.44166666665,202468.90769230766,0.6264008115353689,0.6443334609022164,0.6590695900962269
bank_15,2023-03-01,294019.6,150523.69999999998,217534.8,219846.90833333333,213785.60769230768,0.6919522761415644,0.6846750820428866,0.7040871535966172
bank_15,2023-04-01,290456.4,142864.3,217412.1,232020.95833333334,225278.40769230766,0.6571129205780174,0.6157387721619256,0.6341677458726028
bank_15,2023-05-01,296055.0,131758.3,228796.45,243230.71666666667,236946.65384615384,0.5758756309374554,0.541700907704708,0.5560673588813321
bank_15,2023-06-01,307287.0,130710.3,240741.75,254321.59166666667,248158.12307692308,0.5429482007171585,0.513956755080862,0.5267218271129611
bank_15,2023-07-01,318454.3,135193.90000000002,249997.84999999998,265731.0,259254.87692307692,0.5407802507101562,0.5087622445254789,0.5214710002933259
bank_15,2023-08-01,332314.8,137661.6,263012.1,277281.45,270852.8307692308,0.5234040563152799,0.49646884059499835,0.5082523952547833
bank_15,2023-09-01,333706.1,122711.29999999999,272833.55,287426.875,281621.8076923077,0.44976616695417404,0.4269305018885238,0.4357308157544071
bank_15,2023-10-01,344853.5,118609.80000000002,287135.15,297046.60000000003,291844.3076923077,0.41308004262104453,0.39929694532777016,0.40641464258076493
bank_15,2023-11-01,356046.3,114546.09999999998,300805.5,306253.39999999997,301585.03846153844,0.38079789099600897,0.37402392920372474,0.3798136027713066
bank_15,2023-12-01,364730.0,112504.4,310012.05,315373.05833333335,310751.6,0.3629033129518675,0.35673434057606956,0.3620396483879729
bank_15,2024-01-01,373306.5,109467.79999999999,320353.05,324198.63333333336,319829.47692307696,0.3417098729042848,0.3376565745341924,0.3422692650256511
bank_15,2024-02-01,387471.7,109906.40000000001,333312.9,333225.10000000003,329065.7923076923,0.3297394130260185,0.3298262945978559,0.33399521484515854
bank_15,2024-03-01,395724.0,103258.3,344871.8,341700.4666666666,338032.7076923077,0.2994106795626665,0.30218951998309634,0.30546836933303584
bank_15,2024-04-01,402608.0,114841.3,346532.2,351046.43333333335,346385.6615384615,0.33140152632280634,0.32713991396959546,0.3315417257456207
bank_15,2024-05-01,412483.5,119893.0,354269.25,360748.80833333335,355772.36153846147,0.3384233884256113,0.33234482617949046,0.33699357499708066
bank_15,2024-06-01,418393.6,118737.8,362840.3,370007.69166666665,365183.02307692304,0.3272453473332483,0.320906301880256,0.3251460021321659
bank_15,2024-07-01,430020.4,120807.5,374237.35,379304.8666666667,374624.05384615384,0.32280984247029326,0.3184970998702363,0.3224766235902508
bank_15,2024-08-01,437826.1,114478.9,385070.44999999995,388097.47500000003,383806.5,0.29729339137812316,0.29497460657274305,0.29827243676175363
bank_15,2024-09-01,447163.7,121566.4,390434.9,397552.27499999997,392641.03076923074,0.31136150994698475,0.30578720748107907,0.309612064133585
bank_15,2024-10-01,460253.1,121963.6,402553.3,407168.90833333327,402375.4153846154,0.30297503461032366,0.29954055308209626,0.3031089756898284
bank_15,2024-11-01,466326.0,121359.80000000002,411186.15,416358.8833333333,411719.45384615386,0.2951456414570384,0.2914788295818356,0.2947633367000147
bank_15,2024-12-01,474686.8,123531.6,419708.4,425521.95,420845.6461538462,0.2943272043161395,0.2903060582421189,0.29353184743377686
bank_15,2025-01-01,493393.3,124492.20000000001,433349.9,435529.18333333335,430742.8230769231,0.2872787094216475,0.28584123582074544,0.2890174678029816
bank_15,2025-02-01,504796.2,122887.0,446133.95,445306.2249999999,440857.4153846154,0.2754486628959755,0.27596066055443086,0.2787454530912
bank_15,2025-03-01,512849.7,121872.3,454286.85,455066.69999999995,450501.8769230769,0.2682716878113465,0.26781194932523084,0.2705256209638604
bank_15,2025-04-01,496897.6,97491.59999999999,449752.8,462924.1666666667,458284.46153846156,0.2167670773811747,0.21059950423845517,0.21273162889424738
bank_15,2025-05-01,507213.8,96921.40000000001,459848.65,470818.35833333334,466331.06153846154,0.21076804292020865,0.20585730841740224,0.2078381819136151
bank_15,2025-06-01,516642.5,94321.4,467518.05,479005.76666666666,474343.2923076923,0.20174921588588932,0.19691078179782526,0.19884628185870187
bank_15,2025-07-01,574009.7,135580.7,502015.05,491004.875,486313.7615384615,0.27007297888778437,0.27612903028712293,0.27879264524838504
bank_15,2025-08-01,583723.9,135711.09999999998,510775.0,503163.02499999997,498137.10769230773,0.26569644168175804,0.2697159633301751,0.27243724248671475
bank_15,2025-09-01,592171.3,133746.8,519667.5,515246.9916666667,510009.8153846153,0.2573699529025771,0.2595780318238636,0.262243580349796
bank_15,2025-10-01,598402.9,127776.29999999997,529328.0,526759.475,521643.60000000003,0.24139342713780487,0.24257048247684576,0.24494942523976132
bank_15,2025-11-01,605395.7,122976.6,535860.85,538348.6166666667,532808.4153846153,0.22949353362911287,0.22843301940932512,0.23080829140288184
bank_15,2025-12-01,633646.2,141115.9,554166.5,551595.2333333333,545679.2,0.2546453096677623,0.25583234131162724,0.25860597215360237
bank_15,2026-01-01,568500.1,65734.1,530946.7,557854.1333333333,552895.6076923077,0.12380545919204322,0.1178338495176517,0.11889061711733065
bank_16,2021-01-01,180055.2,1947.9,166501.7,164466.10833333334,163580.11538461538,0.011698979650057627,0.011843777540185205,0.011907926555865476
bank_16,2021-02-01,179717.7,2602.0,167819.0,166449.225,165639.3076923077,0.015504799814085413,0.015632394803880883,0.015708831655065154
bank_16,2021-03-01,177165.6,-536.8999999999999,166767.8,168182.19166666668,167273.56153846154,-0.003219446439900268,-0.0031923712890133075,-0.00320971225256389
bank_16,2021-04-01,178288.6,3346.8999999999996,166453.85,170154.65,168959.60769230768,0.02010707472371471,0.01966975336847979,0.01980887648659222
bank_16,2021-05-01,175260.8,1437.1,164714.65,171912.34166666665,170547.43076923076,0.008724785560968621,0.008359492902414754,0.008426394895063255
bank_16,2021-06-01,175027.6,-472.7000000000005,164906.1,173599.25833333333,172151.97692307693,-0.0028664797724280698,-0.00272293790041634,-0.002745829635236882
bank_16,2021-07-01,175739.9,765.8999999999996,165280.15,175342.55000000002,173763.92307692306,0.004633950295906675,0.004368021338802245,0.0044077043521913665
bank_16,2021-08-01,175441.0,1859.6999999999996,173467.35,175671.49166666667,175350.12307692308,0.010720749466686379,0.010586236744256405,0.010605638407132347
bank_16,2021-09-01,176177.9,802.7999999999997,174513.95,175948.81666666665,175710.44615384613,0.00460020531309961,0.004562690532445561,0.0045688803231260094
bank_16,2021-10-01,184570.5,1280.1,178597.7,176944.28333333333,176612.02307692307,0.007167505516588398,0.00723448068445651,0.0072480909153192505
bank_16,2021-11-01,182858.0,708.5999999999995,178060.05,177743.94166666665,177399.1846153846,0.0039795563350678576,0.003986633768530224,0.003994381380818069
bank_16,2021-12-01,182472.0,2649.1999999999994,177548.25,178564.56666666665,178107.63846153844,0.014921014428472257,0.014836090101488964,0.01487415151244107
bank_16,2022-01-01,207494.8,5685.0,193775.0,180851.19999999998,180789.96923076923,0.029338149916139852,0.03143468221388634,0.03144532865506153
bank_16,2022-02-01,197324.6,813.0999999999997,188521.15000000002,182318.44166666668,182118.38461538462,0.0043130439210666794,0.004459779233340491,0.004464678300969908
bank_16,2022-03-01,199000.3,6593.199999999999,188082.95,184138.0,183601.66153846154,0.035054745791683925,0.035805754379867265,0.035910350400716995
bank_16,2022-04-01,198032.4,3060.8999999999996,188160.5,185783.31666666665,185206.8,0.016267495037481296,0.016475645148976866,0.016526930976616408
bank_16,2022-05-01,207650.1,15448.8,191455.45,188482.42500000002,187465.37692307692,0.08069135665764542,0.08196414068844879,0.08240881731637911
bank_16,2022-06-01,208292.3,17336.8,191659.95,191254.4833333333,190006.26153846152,0.09045603945946974,0.09064780965047531,0.0912433088237497
bank_16,2022-07-01,210281.8,14934.9,193010.84999999998,194132.975,192718.12307692308,0.07737855151666345,0.0769312889785983,0.0774960847560702
bank_16,2022-08-01,217040.6,12983.8,196240.8,197599.6083333333,195895.09999999998,0.06616259208074977,0.06570762011884893,0.066279350529952
bank_16,2022-09-01,216105.2,11788.6,196141.55,200926.88333333333,199023.11538461538,0.060102512700649105,0.058671093705479765,0.05923231568965415
bank_16,2022-10-01,219632.4,14809.3,202101.45,203848.70833333334,202365.76923076922,0.07327656481435436,0.07264848583579855,0.07318085492567723
bank_16,2022-11-01,221234.2,17927.9,202046.1,207046.725,205186.05384615387,0.08873173003586805,0.08658866736481825,0.08737387197592938
bank_16,2022-12-01,218732.9,15203.800000000001,200602.45,210068.46666666667,207945.66153846154,0.07579069946553495,0.0723754509244129,0.07311429287591996
bank_16,2023-01-01,227591.6,8710.7,217543.2,211743.19999999998,211416.40000000002,0.040041242383122067,0.041138038907506835,0.041201628634297056
bank_16,2023-02-01,231180.7,12585.4,214252.65000000002,214564.54166666666,213238.39230769232,0.05874093039222618,0.05865554439815992,0.05902032867439695
bank_16,2023-03-01,234908.4,13184.7,216954.34999999998,217556.88333333333,216129.45384615383,0.0607717706512914,0.06060346056621361,0.06100371682512643
bank_16,2023-04-01,235533.2,15285.1,216782.8,220681.94999999998,218939.6769230769,0.07050882265567195,0.06926302762867557,0.06981420734155155
bank_16,2023-05-01,238163.4,9562.1,222906.75,223224.725,222026.67692307694,0.04289731019809853,0.04283620463638157,0.043067347277880814
bank_16,2023-06-01,243095.3,13814.2,225693.8,226124.975,224753.23076923078,0.06120770707923745,0.06109099625107753,0.06146385505881322
bank_16,2023-07-01,238099.4,11757.900000000001,224190.59999999998,228443.1083333333,227046.08461538464,0.05244599907400222,0.05146970764748759,0.05178640283499206
bank_16,2023-08-01,236397.9,14869.000000000002,226719.25,230056.21666666667,229055.01538461537,0.0655833150471343,0.06463202870776585,0.06491453581591686
bank_16,2023-09-01,235966.6,18228.699999999997,226035.90000000002,231711.33333333334,230510.86153846153,0.08064515415471611,0.07866986796790258,0.07907957082082431
bank_16,2023-10-01,245606.5,27287.9,232619.45,233875.84166666667,232780.1923076923,0.11730704375751899,0.1166768649790357,0.1172260394214747
bank_16,2023-11-01,240240.3,20149.1,230737.25,235459.68333333335,234365.41538461542,0.08732486843801769,0.08557346087769731,0.08597300914443137
bank_16,2023-12-01,242889.7,23537.299999999996,230811.3,237472.75,236031.22307692308,0.10197637637325381,0.09911579328575593,0.09972112881154346
bank_16,2024-01-01,236089.2,19091.0,231840.40000000002,238180.88333333333,237366.3230769231,0.08234544108792081,0.08015336803198521,0.08042842705118365
bank_16,2024-02-01,262472.5,49350.0,246826.6,240788.53333333333,240049.46923076923,0.19993793213535332,0.20495162006607182,0.20558262494035284
bank_16,2024-03-01,262606.9,51077.0,248757.65000000002,243096.74166666667,242466.86923076923,0.20532835874595212,0.21010976802822223,0.21065558425381067
bank_16,2024-04-01,268693.7,55244.2,252113.45,245860.1166666667,245065.73846153848,0.21912436643106503,0.22469768886874492,0.2254260442394326
bank_16,2024-05-01,274114.1,57416.2,256138.75,248856.0083333333,248033.5,0.2241605379896638,0.23072056963596854,0.23148566625072822
bank_16,2024-06-01,263832.1,45591.9,253463.69999999998,250584.07499999998,250008.01538461537,0.17987546145661096,0.18194252767259853,0.18236175320163583
bank_16,2024-07-01,265779.5,52324.299999999996,251939.45,252890.75,251752.95384615383,0.20768601344489715,0.2069047602571466,0.20783986523540599
bank_16,2024-08-01,265849.1,56155.299999999996,251123.5,255345.0166666667,253887.54615384617,0.22361626848940858,0.2199193104806366,0.2211817824493527
bank_16,2024-09-01,260997.5,52207.6,248482.05,257430.92500000002,255779.8230769231,0.21010612235370724,0.20280236339126698,0.20411148687165645
bank_16,2024-10-01,264309.2,45880.2,254957.85,258989.4833333333,257960.02307692307,0.1799520979644282,0.1771508225333989,0.17785779150096692
bank_16,2024-11-01,263201.1,52561.299999999996,251720.69999999998,260902.88333333333,259313.45384615383,0.20880801618619366,0.2014592530694531,0.20269407244555734
bank_16,2024-12-01,265668.5,55849.9,254279.1,262801.11666666664,261269.4692307692,0.21964015131404824,0.21251774234597054,0.213763591147613
bank_16,2025-01-01,248361.6,43376.1,242225.40000000002,263823.81666666665,261690.38461538462,0.17907329289166204,0.16441313202137614,0.16575351082826886
bank_16,2025-02-01,243825.8,7809.299999999998,253149.15,262269.925,262285.50769230764,0.030848612369427268,0.029775812076051032,0.029774043059829457
bank_16,2025-03-01,262471.5,15174.7,262539.2,262258.64166666666,262285.43076923076,0.05779974952311883,0.05786158238128601,0.05785567256059796
bank_16,2025-04-01,273023.2,19225.6,270858.45,262619.4333333333,263086.6846153846,0.07098024817021584,0.0732070728962302,0.07307705453853189
bank_16,2025-05-01,272596.3,14938.399999999996,273355.19999999995,262492.95,263386.8846153846,0.05464831106194431,0.056909718908641146,0.05671656742443368
bank_16,2025-06-01,278648.1,26930.999999999996,271240.1,263727.61666666664,263735.6538461539,0.09928841642515247,0.10211672308114363,0.10211361113772573
bank_16,2025-07-01,280958.4,24672.7,273368.95,264992.52499999997,265053.06153846154,0.09025421504527123,0.09310715462634278,0.09308588950752329
bank_16,2025-08-01,299878.0,33671.5,282863.55,267828.26666666666,267676.02307692304,0.11903796017549804,0.12572048656054227,0.1257919914266049
bank_16,2025-09-01,304673.3,39819.8,282835.4,271467.9166666667,270662.5,0.14078789288752397,0.14668326367603293,0.14711975245924352
bank_16,2025-10-01,300356.7,30331.299999999996,282332.95,274471.875,273690.1307692308,0.10743096050248473,0.1105078616889253,0.11082350655009424
bank_16,2025-11-01,306250.7,33800.200000000004,284725.9,278059.3416666667,276916.39999999997,0.1187113641575986,0.12155750566553226,0.12205922076121171
bank_16,2025-12-01,319752.9,39358.7,292710.7,282566.375,281266.53846153844,0.1344627989342378,0.13929010484704699,0.13993381585766582
